"category","wordFeatures","Prop","Index","Model","N","Mean","SD","SE"
"nouns","iconicity",40,"KL divergence (log)","Llama-3.1-70B",5,1.8900328236031,0.456783857623196,0.204279951334011
"nouns","iconicity",50,"Correlation coefficient","Gpt-4o",5,0.136294327799746,0.075206333421083,0.0336332947736112
"nouns","iconicity",50,"Correlation coefficient","Llama-3.1-70B",5,0.170160610714973,0.0255853653098712,0.0114421232124074
"nouns","iconicity",50,"KL divergence (log)","Gpt-4o",5,2.59200694829013,0.596083856494748,0.266576804682497
"nouns","iconicity",50,"KL divergence (log)","Llama-3.1-70B",5,2.30064909955671,0.866848423686237,0.387666400310193
"nouns","babiness",10,"Correlation coefficient","Gpt-4o",5,0.661036440274941,0.0306069237223149,0.0136878324050494
"nouns","babiness",10,"Correlation coefficient","Llama-3.1-70B",5,0.592834856240856,0.0668183017003288,0.029882052948605
"nouns","babiness",10,"KL divergence (log)","Gpt-4o",5,3.01054898069077,0.0200953991884379,0.00898693572406824
"nouns","babiness",10,"KL divergence (log)","Llama-3.1-70B",5,3.01496736953398,0.0116494525023131,0.00520979353916544
"nouns","babiness",20,"Correlation coefficient","Gpt-4o",5,0.658958127222679,0.042001290051927,0.0187835479397589
"nouns","babiness",20,"Correlation coefficient","Llama-3.1-70B",5,0.628102047711535,0.0471706391601028,0.0210953511408207
"nouns","babiness",20,"KL divergence (log)","Gpt-4o",5,2.7454635776833,0.356925298768318,0.159621846187076
"nouns","babiness",20,"KL divergence (log)","Llama-3.1-70B",5,2.99696268223183,0.0207716480747387,0.00928936341996367
"nouns","babiness",30,"Correlation coefficient","Gpt-4o",5,0.665536965008383,0.0222133885426158,0.00993412935838077
"nouns","babiness",30,"Correlation coefficient","Llama-3.1-70B",5,0.603821821751428,0.0323859022528309,0.0144834157899987
"nouns","babiness",30,"KL divergence (log)","Gpt-4o",5,2.93524570355516,0.16524812352465,0.07390120747108
"nouns","babiness",30,"KL divergence (log)","Llama-3.1-70B",5,2.94906749946215,0.100223774966652,0.0448214347574149
"nouns","babiness",40,"Correlation coefficient","Gpt-4o",5,0.709557819458345,0.0359091350891028,0.0160590534144914
"nouns","babiness",40,"Correlation coefficient","Llama-3.1-70B",5,0.61356448591575,0.0452575086197776,0.0202397731532211
"nouns","babiness",40,"KL divergence (log)","Gpt-4o",5,2.85154804682576,0.148222766664403,0.0662872364149392
"nouns","babiness",40,"KL divergence (log)","Llama-3.1-70B",5,2.97864633508163,0.0183887023437874,0.00822367769174365
"nouns","babiness",50,"Correlation coefficient","Gpt-4o",5,0.702921726086243,0.0349203890018583,0.0156168727217782
"nouns","babiness",50,"Correlation coefficient","Llama-3.1-70B",5,0.640132870446306,0.0380300501095043,0.017007555446515
"nouns","babiness",50,"KL divergence (log)","Gpt-4o",5,2.76497562838598,0.345799458223609,0.154646219034118
"nouns","babiness",50,"KL divergence (log)","Llama-3.1-70B",5,2.75594034079385,0.179055953758272,0.0800762568759111
"nouns","valence",10,"Correlation coefficient","Gpt-4o",5,0.703488372736899,0.0374481741197984,0.0167473325930235
"nouns","valence",10,"Correlation coefficient","Llama-3.1-70B",5,0.65131742729655,0.0299849184275154,0.0134096631807421
"nouns","valence",10,"KL divergence (log)","Gpt-4o",5,2.38148016702767,0.816332843652161,0.365075146134388
"nouns","valence",10,"KL divergence (log)","Llama-3.1-70B",5,3.08622191001755,0.0146033143611373,0.00653080072166036
"nouns","valence",20,"Correlation coefficient","Gpt-4o",5,0.696887341400918,0.0523811650109531,0.0234255691410249
"nouns","valence",20,"Correlation coefficient","Llama-3.1-70B",5,0.651487061294198,0.106202647428136,0.0474952678079509
"nouns","valence",20,"KL divergence (log)","Gpt-4o",5,2.17425061596402,0.457630784057134,0.204658708349656
"nouns","valence",20,"KL divergence (log)","Llama-3.1-70B",5,1.47082018096395,1.22922476350349,0.549726026163979
"nouns","valence",30,"Correlation coefficient","Gpt-4o",5,0.71067648317928,0.0295523725469123,0.0132162227822589
"nouns","valence",30,"Correlation coefficient","Llama-3.1-70B",5,0.671834392215533,0.044810215659667,0.0200397376602882
"nouns","valence",30,"KL divergence (log)","Gpt-4o",5,1.85294905923484,0.253598503999962,0.113412698787234
"nouns","valence",30,"KL divergence (log)","Llama-3.1-70B",5,1.45458876520368,0.934668850700615,0.417996617323635
"nouns","valence",40,"Correlation coefficient","Gpt-4o",5,0.654075492772519,0.0789323549361899,0.0352996222522923
"nouns","valence",40,"Correlation coefficient","Llama-3.1-70B",5,0.687052229600389,0.0473644666425733,0.021182033426163
"nouns","valence",40,"KL divergence (log)","Gpt-4o",5,1.84561690925134,0.991674746367834,0.443490428889668
"nouns","valence",40,"KL divergence (log)","Llama-3.1-70B",5,0.740673573325715,0.462936125822198,0.207031329315766
"nouns","valence",50,"Correlation coefficient","Gpt-4o",5,0.590923416571563,0.326620365566591,0.146069068048546
"nouns","valence",50,"Correlation coefficient","Llama-3.1-70B",5,0.738066603359452,0.0597112419661057,0.0267036792114301
"nouns","valence",50,"KL divergence (log)","Gpt-4o",5,1.96566602320946,1.00060503878996,0.447484177072631
"nouns","valence",50,"KL divergence (log)","Llama-3.1-70B",5,0.961252181859694,0.442137416671508,0.197729863814728
"nouns","arousal",10,"Correlation coefficient","Gpt-4o",5,0.319765387594885,0.121108877237906,0.0541615364365271
"nouns","arousal",10,"Correlation coefficient","Llama-3.1-70B",5,0.419092562973053,0.0504753790875077,0.0225732757659477
"nouns","arousal",10,"KL divergence (log)","Gpt-4o",5,2.53679016309379,0.590888998671007,0.264253593637031
"nouns","arousal",10,"KL divergence (log)","Llama-3.1-70B",5,1.5597533076636,0.606513043902764,0.271240879081379
"nouns","arousal",20,"Correlation coefficient","Gpt-4o",5,0.275115185566829,0.110625162325398,0.0494730765963075
"nouns","arousal",20,"Correlation coefficient","Llama-3.1-70B",5,0.504201913910652,0.0309084925454748,0.0138226980827454
"nouns","arousal",20,"KL divergence (log)","Gpt-4o",5,1.4224333918731,0.468848657198153,0.209675493730913
"nouns","arousal",20,"KL divergence (log)","Llama-3.1-70B",5,1.56389341351295,0.27927770290748,0.124896785660223
"nouns","arousal",30,"Correlation coefficient","Gpt-4o",5,0.332722260064632,0.192340308835409,0.0860172010738557
"nouns","arousal",30,"Correlation coefficient","Llama-3.1-70B",5,0.451091121995854,0.0620638852151333,0.0277558132577564
"nouns","arousal",30,"KL divergence (log)","Gpt-4o",5,1.21589622199931,0.738162809728248,0.330116444202921
"nouns","arousal",30,"KL divergence (log)","Llama-3.1-70B",5,1.77381410822072,0.403931729251342,0.180643760975008
"nouns","arousal",40,"Correlation coefficient","Gpt-4o",5,0.374863558088704,0.148748352703849,0.0665222856373844
"nouns","arousal",40,"Correlation coefficient","Llama-3.1-70B",5,0.458018822795824,0.0355438596250619,0.0158956972608697
"nouns","arousal",40,"KL divergence (log)","Gpt-4o",5,1.09296684701813,0.223660199341186,0.100023881917609
"nouns","arousal",40,"KL divergence (log)","Llama-3.1-70B",5,1.56392788245068,0.240402611311678,0.107511316172274
"nouns","arousal",50,"Correlation coefficient","Gpt-4o",5,0.469469098059512,0.122347739249777,0.054715572371184
"nouns","arousal",50,"Correlation coefficient","Llama-3.1-70B",5,0.557922672524327,0.039304385066396,0.0175774553644578
"nouns","arousal",50,"KL divergence (log)","Gpt-4o",5,2.33397234673012,0.994409002277168,0.444713225305898
"nouns","arousal",50,"KL divergence (log)","Llama-3.1-70B",5,1.66904050456226,0.341491977404446,0.152719855049433
"nouns","dominance",10,"Correlation coefficient","Gpt-4o",5,0.24999020137372,0.194841164356364,0.087135617663208
"nouns","dominance",10,"Correlation coefficient","Llama-3.1-70B",5,0.391306452495672,0.053732040474074,0.0240296990139599
"nouns","dominance",10,"KL divergence (log)","Gpt-4o",5,2.00105165360327,0.787453665006138,0.352159984817014
"nouns","dominance",10,"KL divergence (log)","Llama-3.1-70B",5,1.49383885101812,0.253592778984748,0.113410138482595
"nouns","dominance",20,"Correlation coefficient","Gpt-4o",5,0.275511263547374,0.229411528761041,0.102595954626367
"nouns","dominance",20,"Correlation coefficient","Llama-3.1-70B",5,0.425760544504448,0.0720668789704516,0.0322292880608359
"nouns","dominance",20,"KL divergence (log)","Gpt-4o",5,0.883426720618315,0.373224233829018,0.166910951538392
"nouns","dominance",20,"KL divergence (log)","Llama-3.1-70B",5,1.17778582928689,0.557522717348722,0.249331738998429
"nouns","dominance",30,"Correlation coefficient","Gpt-4o",5,0.388862163813834,0.0669417874119678,0.0299372774376999
"nouns","dominance",30,"Correlation coefficient","Llama-3.1-70B",5,0.448617910579085,0.0982804029282579,0.0439523323607308
"nouns","dominance",30,"KL divergence (log)","Gpt-4o",5,1.23663515421587,1.18768828909028,0.531150350097258
"nouns","dominance",30,"KL divergence (log)","Llama-3.1-70B",5,2.07536599265238,0.281542047878974,0.125909431516377
"nouns","dominance",40,"Correlation coefficient","Gpt-4o",5,0.363123652880904,0.0445499019572938,0.019923321833492
"nouns","dominance",40,"Correlation coefficient","Llama-3.1-70B",5,0.522761426990361,0.011103752010885,0.00496574886032776
"nouns","dominance",40,"KL divergence (log)","Gpt-4o",5,1.85375567848885,0.912646400532332,0.408147878202159
"nouns","dominance",40,"KL divergence (log)","Llama-3.1-70B",5,1.07317550874391,0.572431532170791,0.255999163679649
"nouns","dominance",50,"Correlation coefficient","Gpt-4o",5,0.404466869838197,0.0835857284858623,0.0373806741686457
"nouns","dominance",50,"Correlation coefficient","Llama-3.1-70B",5,0.441699703981336,0.125070544937427,0.0559332480926056
"nouns","dominance",50,"KL divergence (log)","Gpt-4o",5,0.968728503099034,0.469734838717457,0.210071806154427
"nouns","dominance",50,"KL divergence (log)","Llama-3.1-70B",5,1.52999907869679,0.330830913210047,0.1479520821992
"nouns","Auditory",10,"Correlation coefficient","Gpt-4o",5,0.628674761643568,0.0644583002472137,0.0288266282133723
"nouns","Auditory",10,"Correlation coefficient","Llama-3.1-70B",5,0.598721902689997,0.214578988768185,0.0959626410857649
"nouns","Auditory",10,"KL divergence (log)","Gpt-4o",5,1.22974701931125,1.18271025004804,0.528924103358639
"nouns","Auditory",10,"KL divergence (log)","Llama-3.1-70B",5,2.87790150949635,0.257292024368584,0.115064491311337
"nouns","Auditory",20,"Correlation coefficient","Gpt-4o",5,0.660199864364934,0.0438392115152533,0.0196054914056196
"nouns","Auditory",20,"Correlation coefficient","Llama-3.1-70B",5,0.575521653376086,0.101462668937811,0.0453754849847002
"nouns","Auditory",20,"KL divergence (log)","Gpt-4o",5,0.516204531441306,0.329464310456363,0.147340918868105
"nouns","Auditory",20,"KL divergence (log)","Llama-3.1-70B",5,2.00967029706977,0.61793177758158,0.276347492025939
"nouns","Auditory",30,"Correlation coefficient","Gpt-4o",5,0.630137267764293,0.0699374434155446,0.0312769755299406
"nouns","Auditory",30,"Correlation coefficient","Llama-3.1-70B",5,0.670623702252147,0.0533706297529703,0.0238680712259229
"nouns","Auditory",30,"KL divergence (log)","Gpt-4o",5,1.66266705586468,0.26620292642423,0.119049567858791
"nouns","Auditory",30,"KL divergence (log)","Llama-3.1-70B",5,2.14524356776394,0.803262653443956,0.359229979377508
"nouns","Auditory",40,"Correlation coefficient","Gpt-4o",5,0.591477412394415,0.123164933124583,0.0550810325821568
"nouns","Auditory",40,"Correlation coefficient","Llama-3.1-70B",5,0.65182239116133,0.0666486410613615,0.0298061784042376
"nouns","Auditory",40,"KL divergence (log)","Gpt-4o",5,1.7885660364388,1.01051467979423,0.451915903256265
"nouns","Auditory",40,"KL divergence (log)","Llama-3.1-70B",5,2.38545979389716,0.505060891283196,0.225870097137172
"nouns","Auditory",50,"Correlation coefficient","Gpt-4o",5,0.639693589280967,0.0485781479302009,0.021724808198594
"nouns","Auditory",50,"Correlation coefficient","Llama-3.1-70B",5,0.70414489596462,0.0364283536956342,0.0162912550343688
"nouns","Auditory",50,"KL divergence (log)","Gpt-4o",5,1.37106322165413,0.0787249543077105,0.0352068698715211
"nouns","Auditory",50,"KL divergence (log)","Llama-3.1-70B",5,1.86058737556504,0.682766140281122,0.305342300480749
"nouns","Gustatory",10,"Correlation coefficient","Gpt-4o",5,0.673573969175672,0.0130829618950867,0.00585087842889068
"nouns","Gustatory",10,"Correlation coefficient","Llama-3.1-70B",5,0.670297052183882,0.0151573865721498,0.00677858934731389
"nouns","Gustatory",10,"KL divergence (log)","Gpt-4o",5,2.42912606825518,0.169994356573798,0.0760237874180702
"nouns","Gustatory",10,"KL divergence (log)","Llama-3.1-70B",5,2.26178699248479,0.382526285656286,0.171070955581592
"nouns","Gustatory",20,"Correlation coefficient","Gpt-4o",5,0.675624950589294,0.0307448065754974,0.0137494954915789
"nouns","Gustatory",20,"Correlation coefficient","Llama-3.1-70B",5,0.676016426646644,0.0362511378855594,0.0162120017147658
"nouns","Gustatory",20,"KL divergence (log)","Gpt-4o",5,2.24927990001133,0.149505684239684,0.0668609745965105
"nouns","Gustatory",20,"KL divergence (log)","Llama-3.1-70B",5,2.40108337194979,0.204140055878338,0.0912942083749138
"nouns","Gustatory",30,"Correlation coefficient","Gpt-4o",5,0.670208923763664,0.0453931943436716,0.0203004536536617
"nouns","Gustatory",30,"Correlation coefficient","Llama-3.1-70B",5,0.670068040876552,0.026451406638718,0.0118294286689325
"nouns","Gustatory",30,"KL divergence (log)","Gpt-4o",5,2.22422813114725,0.373505577492542,0.167036772249728
"nouns","Gustatory",30,"KL divergence (log)","Llama-3.1-70B",5,2.47400770874958,0.124000565081405,0.0554547385540815
"nouns","Gustatory",40,"Correlation coefficient","Gpt-4o",5,0.67275974422586,0.0353387512606239,0.0158039700117423
"nouns","Gustatory",40,"Correlation coefficient","Llama-3.1-70B",5,0.685152109494851,0.0164108040820207,0.00733913469856584
"nouns","Gustatory",40,"KL divergence (log)","Gpt-4o",5,2.21660580566817,0.427704550350334,0.191275289773866
"nouns","Gustatory",40,"KL divergence (log)","Llama-3.1-70B",5,2.42820474200121,0.110247304445183,0.0493040934151086
"nouns","Gustatory",50,"Correlation coefficient","Gpt-4o",5,0.692880847046046,0.0409883057693988,0.0183305275965845
"nouns","Gustatory",50,"Correlation coefficient","Llama-3.1-70B",5,0.687392649117844,0.0353669267165363,0.0158165704586857
"nouns","Gustatory",50,"KL divergence (log)","Gpt-4o",5,2.18855476007268,0.482845031164933,0.215934862456559
"nouns","Gustatory",50,"KL divergence (log)","Llama-3.1-70B",5,2.33056973416273,0.280677215320112,0.125522666638223
"nouns","Haptic",10,"Correlation coefficient","Gpt-4o",5,0.577584081158449,0.0558127604843182,0.0249602252909699
"nouns","Haptic",10,"Correlation coefficient","Llama-3.1-70B",5,0.544513107856053,0.106305757890648,0.0475413802086245
"nouns","Haptic",10,"KL divergence (log)","Gpt-4o",5,1.03042596430156,0.919312387244304,0.411128998087175
"nouns","Haptic",10,"KL divergence (log)","Llama-3.1-70B",5,2.9314496785621,0.36926100405332,0.16513854130061
"nouns","Haptic",20,"Correlation coefficient","Gpt-4o",5,0.581586350900062,0.0517524582667429,0.0231444029374316
"nouns","Haptic",20,"Correlation coefficient","Llama-3.1-70B",5,0.584623279944006,0.0291422134182,0.0130327940435803
"nouns","Haptic",20,"KL divergence (log)","Gpt-4o",5,1.59583088798855,0.78229738330455,0.349854025537837
"nouns","Haptic",20,"KL divergence (log)","Llama-3.1-70B",5,2.67983255349655,0.430331248856887,0.192449985057276
"nouns","Haptic",30,"Correlation coefficient","Gpt-4o",5,0.566316808070095,0.104708145574025,0.0468269062602927
"nouns","Haptic",30,"Correlation coefficient","Llama-3.1-70B",5,0.617979346902907,0.0836715260082036,0.037419043987097
"nouns","Haptic",30,"KL divergence (log)","Gpt-4o",5,1.64010768612137,0.788393503603046,0.352580293415127
"nouns","Haptic",30,"KL divergence (log)","Llama-3.1-70B",5,2.1012042620227,0.962484889321461,0.43043632796783
"nouns","Haptic",40,"Correlation coefficient","Gpt-4o",5,0.598963207866997,0.0547484172796179,0.0244842365395499
"nouns","Haptic",40,"Correlation coefficient","Llama-3.1-70B",5,0.59580216841617,0.047529069874986,0.0212556462295612
"nouns","Haptic",40,"KL divergence (log)","Gpt-4o",5,2.24829679457858,1.00028360400143,0.447340427065136
"nouns","Haptic",40,"KL divergence (log)","Llama-3.1-70B",5,1.79278832615304,1.09417051868754,0.489327931752309
"nouns","Haptic",50,"Correlation coefficient","Gpt-4o",5,0.654121366567535,0.0812190194056939,0.0363222496914012
"nouns","Haptic",50,"Correlation coefficient","Llama-3.1-70B",5,0.645417688458655,0.0233220003660544,0.0104299156379545
"nouns","Haptic",50,"KL divergence (log)","Gpt-4o",5,0.940968420812145,0.946266454159722,0.423183223265766
"nouns","Haptic",50,"KL divergence (log)","Llama-3.1-70B",5,1.42827816345468,0.747216189545808,0.334165238742559
"nouns","Interoceptive",10,"Correlation coefficient","Gpt-4o",5,0.502093319155403,0.0348604096044831,0.0155900491198221
"nouns","Interoceptive",10,"Correlation coefficient","Llama-3.1-70B",5,0.533797016576838,0.0587046420994953,0.0262535140658535
"nouns","Interoceptive",10,"KL divergence (log)","Gpt-4o",5,2.02752551756708,0.784114417342349,0.350666627863026
"nouns","Interoceptive",10,"KL divergence (log)","Llama-3.1-70B",5,2.89699524551745,0.162671164053682,0.0727487561606106
"nouns","Interoceptive",20,"Correlation coefficient","Gpt-4o",5,0.537671681911441,0.0849574958907382,0.0379941472019699
"nouns","Interoceptive",20,"Correlation coefficient","Llama-3.1-70B",5,0.471116363749266,0.151180718308852,0.0676100726051682
"nouns","Interoceptive",20,"KL divergence (log)","Gpt-4o",5,0.978578517529655,1.08535219630658,0.48538425809404
"nouns","Interoceptive",20,"KL divergence (log)","Llama-3.1-70B",5,2.15150027048909,0.932771906590372,0.417148278127631
"nouns","Interoceptive",30,"Correlation coefficient","Gpt-4o",5,0.460410496267431,0.0978484090452927,0.0437591388230959
"nouns","Interoceptive",30,"Correlation coefficient","Llama-3.1-70B",5,0.449068615136709,0.0557276896550726,0.0249221804595508
"nouns","Interoceptive",30,"KL divergence (log)","Gpt-4o",5,1.67260336853836,1.06970612684844,0.478387123116225
"nouns","Interoceptive",30,"KL divergence (log)","Llama-3.1-70B",5,2.08368230640087,1.61951379902926,0.724268589025673
"nouns","Interoceptive",40,"Correlation coefficient","Gpt-4o",5,0.533560670875957,0.0551311677820313,0.0246554077679137
"nouns","Interoceptive",40,"Correlation coefficient","Llama-3.1-70B",5,0.514356987885561,0.0337668328816774,0.0151009867416612
"nouns","Interoceptive",40,"KL divergence (log)","Gpt-4o",5,0.732232529729071,1.21453120785074,0.543154868309835
"nouns","Interoceptive",40,"KL divergence (log)","Llama-3.1-70B",5,0.935317511162635,1.81697239425335,0.812574757358209
"nouns","Interoceptive",50,"Correlation coefficient","Gpt-4o",5,0.493745626047663,0.0716676356958996,0.0320507410405444
"nouns","Interoceptive",50,"Correlation coefficient","Llama-3.1-70B",5,0.592590686966596,0.0452489003835219,0.0202359234329342
"nouns","Interoceptive",50,"KL divergence (log)","Gpt-4o",5,1.30104038756442,1.22125649620046,0.54616250869349
"nouns","Interoceptive",50,"KL divergence (log)","Llama-3.1-70B",5,0.711701684401203,0.663909640324568,0.296909417336634
"nouns","Olfactory",10,"Correlation coefficient","Gpt-4o",5,0.67545021793471,0.0467109362796069,0.0208897657627724
"nouns","Olfactory",10,"Correlation coefficient","Llama-3.1-70B",5,0.672694281335755,0.0485561016621534,0.0217149488077931
"nouns","Olfactory",10,"KL divergence (log)","Gpt-4o",5,2.52290536774457,0.143809508067601,0.0643135671699921
"nouns","Olfactory",10,"KL divergence (log)","Llama-3.1-70B",5,2.84054018442139,0.122506320113346,0.0547864918893584
"nouns","Olfactory",20,"Correlation coefficient","Gpt-4o",5,0.713747421952286,0.0366665412336116,0.0163977757396309
"nouns","Olfactory",20,"Correlation coefficient","Llama-3.1-70B",5,0.665051326445643,0.0436099852024108,0.0195029782820701
"nouns","Olfactory",20,"KL divergence (log)","Gpt-4o",5,2.12920850063976,0.379516438714819,0.169724911108994
"nouns","Olfactory",20,"KL divergence (log)","Llama-3.1-70B",5,2.71916662546661,0.274462420111262,0.122743325727577
"nouns","Olfactory",30,"Correlation coefficient","Gpt-4o",5,0.681892283181813,0.0454461007375684,0.0203241141123012
"nouns","Olfactory",30,"Correlation coefficient","Llama-3.1-70B",5,0.671847172817588,0.0331914601207486,0.0148436722204934
"nouns","Olfactory",30,"KL divergence (log)","Gpt-4o",5,2.18623954823258,0.608415017639619,0.272091467594784
"nouns","Olfactory",30,"KL divergence (log)","Llama-3.1-70B",5,2.05645489400393,0.628726181707045,0.281174896306167
"nouns","Olfactory",40,"Correlation coefficient","Gpt-4o",5,0.688243783303114,0.0351121182785259,0.0157026166609594
"nouns","Olfactory",40,"Correlation coefficient","Llama-3.1-70B",5,0.696503714253625,0.0458982813486864,0.0205263354292147
"nouns","Olfactory",40,"KL divergence (log)","Gpt-4o",5,2.63735666858161,0.171083891318139,0.0765110421685087
"nouns","Olfactory",40,"KL divergence (log)","Llama-3.1-70B",5,2.30663910707585,0.736181081769958,0.329230188517392
"nouns","Olfactory",50,"Correlation coefficient","Gpt-4o",5,0.742683563294573,0.035760604033023,0.0159926283068585
"nouns","Olfactory",50,"Correlation coefficient","Llama-3.1-70B",5,0.717265545169297,0.0266848043255604,0.0119338072876467
"nouns","Olfactory",50,"KL divergence (log)","Gpt-4o",5,2.21404054545635,0.558579786560946,0.24980447472152
"nouns","Olfactory",50,"KL divergence (log)","Llama-3.1-70B",5,2.80950328707059,0.0947086933760727,0.0423550152898165
"nouns","Visual",10,"Correlation coefficient","Gpt-4o",5,0.467215131475924,0.0824055395705615,0.0368528776404648
"nouns","Visual",10,"Correlation coefficient","Llama-3.1-70B",5,0.31141406003438,0.143184413402311,0.0640340163372
"nouns","Visual",10,"KL divergence (log)","Gpt-4o",5,1.48105462095451,0.272082174453488,0.121678847508791
"nouns","Visual",10,"KL divergence (log)","Llama-3.1-70B",5,2.10980574731457,1.54932199543026,0.692877860163535
"nouns","Visual",20,"Correlation coefficient","Gpt-4o",5,0.432272896195106,0.105675221074166,0.0472593955718306
"nouns","Visual",20,"Correlation coefficient","Llama-3.1-70B",5,0.426086399928763,0.0314698977385209,0.0140737661176599
"nouns","Visual",20,"KL divergence (log)","Gpt-4o",5,1.13187486609469,0.712458198853058,0.3186209927525
"nouns","Visual",20,"KL divergence (log)","Llama-3.1-70B",5,2.01211114454378,0.610437585615411,0.272995987491381
"nouns","Visual",30,"Correlation coefficient","Gpt-4o",5,0.375711865964622,0.0680663150058284,0.0304401814661893
"nouns","Visual",30,"Correlation coefficient","Llama-3.1-70B",5,0.420192255272582,0.0506832863390722,0.0226662547154504
"nouns","Visual",30,"KL divergence (log)","Gpt-4o",5,1.55856627298007,0.86662749667359,0.387567598746524
"nouns","Visual",30,"KL divergence (log)","Llama-3.1-70B",5,1.9961518368319,0.796058981758999,0.356008399462478
"nouns","Visual",40,"Correlation coefficient","Gpt-4o",5,0.478641314029744,0.0343078488080096,0.0153429364192989
"nouns","Visual",40,"Correlation coefficient","Llama-3.1-70B",5,0.403547151745174,0.0159347385130617,0.00712623170377798
"nouns","Visual",40,"KL divergence (log)","Gpt-4o",5,1.4404492096248,0.542376530923855,0.242558158509251
"nouns","Visual",40,"KL divergence (log)","Llama-3.1-70B",5,2.08614973139946,0.651221974391316,0.291235320636122
"nouns","Visual",50,"Correlation coefficient","Gpt-4o",5,0.48649133730686,0.0396639023135124,0.017738236365185
"nouns","Visual",50,"Correlation coefficient","Llama-3.1-70B",5,0.456779939458768,0.0837995025067163,0.0374762768171363
"nouns","Visual",50,"KL divergence (log)","Gpt-4o",5,1.1191964516021,0.727893612711041,0.325523919681959
"nouns","Visual",50,"KL divergence (log)","Llama-3.1-70B",5,1.85569613493697,0.367247765225847,0.164238193525975
"nouns","Foot_leg",10,"Correlation coefficient","Gpt-4o",5,0.338213486149791,0.156349074641603,0.0699214318235628
"nouns","Foot_leg",10,"Correlation coefficient","Llama-3.1-70B",5,0.496384480362977,0.15677938565697,0.0701138727599282
"nouns","Foot_leg",10,"KL divergence (log)","Gpt-4o",5,2.88245852745996,0.29854999175928,0.133515615251151
"nouns","Foot_leg",10,"KL divergence (log)","Llama-3.1-70B",5,2.96436538563756,0.0244804181518092,0.010947975821013
"nouns","Foot_leg",20,"Correlation coefficient","Gpt-4o",5,0.583907344470465,0.0935167732170005,0.041821972389929
"nouns","Foot_leg",20,"Correlation coefficient","Llama-3.1-70B",5,0.538637645880397,0.0733889322677488,0.0328205282693628
"nouns","Foot_leg",20,"KL divergence (log)","Gpt-4o",5,1.72717283412377,0.842911895288496,0.376961659381652
"nouns","Foot_leg",20,"KL divergence (log)","Llama-3.1-70B",5,2.90800922707541,0.0675862144999947,0.030225473992774
"nouns","Foot_leg",30,"Correlation coefficient","Gpt-4o",5,0.519646204676801,0.111407483750305,0.0498229413735769
"nouns","Foot_leg",30,"Correlation coefficient","Llama-3.1-70B",5,0.607154574133392,0.0851203980859076,0.0380669992783865
"nouns","Foot_leg",30,"KL divergence (log)","Gpt-4o",5,2.18551262597603,0.635811532080361,0.284343561321995
"nouns","Foot_leg",30,"KL divergence (log)","Llama-3.1-70B",5,2.90198274973993,0.0900579313819322,0.0402751312966024
"nouns","Foot_leg",40,"Correlation coefficient","Gpt-4o",5,0.559448587681914,0.138846750668762,0.0620941545900634
"nouns","Foot_leg",40,"Correlation coefficient","Llama-3.1-70B",5,0.641262916727815,0.147892050419531,0.0661393356139795
"nouns","Foot_leg",40,"KL divergence (log)","Gpt-4o",5,1.63599881516009,0.949214958443374,0.424501834467804
"nouns","Foot_leg",40,"KL divergence (log)","Llama-3.1-70B",5,2.50955635410899,0.510457836075666,0.228283684222527
"nouns","Foot_leg",50,"Correlation coefficient","Gpt-4o",5,0.553229562606183,0.16895788752801,0.0755602643694786
"nouns","Foot_leg",50,"Correlation coefficient","Llama-3.1-70B",5,0.578849746375686,0.179722688430467,0.0803744296859078
"nouns","Foot_leg",50,"KL divergence (log)","Gpt-4o",5,1.48554169493695,0.808290608334515,0.361478549162127
"nouns","Foot_leg",50,"KL divergence (log)","Llama-3.1-70B",5,2.86732184496395,0.135449205165532,0.0605747260496891
"nouns","Hand_arm",10,"Correlation coefficient","Gpt-4o",5,0.538917348656463,0.0626167263362135,0.028003051323255
"nouns","Hand_arm",10,"Correlation coefficient","Llama-3.1-70B",5,0.587905962132818,0.0558125030350495,0.0249601101561568
"nouns","Hand_arm",10,"KL divergence (log)","Gpt-4o",5,2.80431441508357,0.385987149388746,0.17261870089492
"nouns","Hand_arm",10,"KL divergence (log)","Llama-3.1-70B",5,3.0978347904363,0.0392728847181738,0.0175633679804698
"nouns","Hand_arm",20,"Correlation coefficient","Gpt-4o",5,0.529877387015634,0.125622966440121,0.0561802984990569
"nouns","Hand_arm",20,"Correlation coefficient","Llama-3.1-70B",5,0.543793488606098,0.0773238757903775,0.0345802885102069
"nouns","Hand_arm",20,"KL divergence (log)","Gpt-4o",5,1.6996721205417,0.923009696083546,0.412782484866846
"nouns","Hand_arm",20,"KL divergence (log)","Llama-3.1-70B",5,2.80669001404388,0.322754735030384,0.144340305517574
"nouns","Hand_arm",30,"Correlation coefficient","Gpt-4o",5,0.566681464525477,0.0637980740021448,0.0285313660604716
"nouns","Hand_arm",30,"Correlation coefficient","Llama-3.1-70B",5,0.550171725993422,0.0230789968078128,0.010321241142954
"nouns","Hand_arm",30,"KL divergence (log)","Gpt-4o",5,1.53373239209203,0.89933957903034,0.402196886713577
"nouns","Hand_arm",30,"KL divergence (log)","Llama-3.1-70B",5,3.12364584399698,0.00665763944089441,0.00297738687190472
"nouns","Hand_arm",40,"Correlation coefficient","Gpt-4o",5,0.60668157658032,0.057785046822934,0.0258422585558177
